"geographyId","currency_ReferenceRate","totalSignedAmount_ReferenceRate","totalCommitmentAmount_ReferenceRate","totalDisbursedAmount_ReferenceRate","code","name"
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",110136808.53,110136808.53,110136808.53,"TNZ-911-G14-S",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",5716356.01,5716356.01,5716356.01,"TGO-304-G02-M",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",15216771.29,15216771.29,15216771.29,"ECU-405-G02-T",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",12534964.28,12534964.28,12534964.28,"IDN-809-G13-M",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",1659548.94,1659548.94,1659548.94,"NPL-708-G07-M",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",6297162.03,5128207.52,4914199.6,"BTN-C-MOH",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",1382784,1382784,1382784,"PAK-304-G04-M",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",16589870,16589870,16589870,"MOL-H-PAS",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",51818545,19169502,5134134,"ZAF-C-Aurum",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",109946509.65,109946509.65,109946509.65,"CIV-809-G09-M",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",33468658.23,33468658.23,33468658.23,"UZB-H-UNDP",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",26502694.58,26502694.58,26502694.58,"MOZ-202-G03-M-00",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",517366424.76,486522315.73,470375335.88,"COD-C-CORDAID",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",35469584.73,35469584.73,35469584.73,"ETH-708-G08-H",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",56412590.6,56412590.6,56412590.6,"MLW-708-G05-M",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",28176853,28176853,28176853,"KEN-708-G10-H",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",151969247.89,139892377.5,139304703.06,"MOZ-T-MOH",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",17446519.44,17446519.44,17446519.44,"MAL-809-G08-H",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",608560345.69,574783313.23,555275642.49,"PAK-T-NTP",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",715488.92,715488.92,715488.92,"LKA-911-G14-H",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",16045476.63,16045476.63,16045476.63,"PHL-506-G06-T",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",36251769,36251769,36251769,"HTI-M-PSI",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",270779194.11,270779194.11,270779194.11,"NGA-809-G14-M",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",324179010.08,298368119.08,296932119.08,"MMR-H-UNOPS",NA
"3ca6b230-0a31-427f-9b06-449580920816","USD",8069695,5567857.86,4745114.48,"SLB-Z-WVI",NA
"580f6be8-8d1f-49e8-9363-b6a23a27d349","USD",2688274.3,2688274.3,2688274.3,"JOR-506-G02-T",NA
"92f5ad2d-0fdd-4f50-8f68-2cdd31aa4925","USD",8283978.61,8283978.61,8283978.61,"SYR-607-G01-T",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",957067.38,957067.38,957067.38,"MDA-809-G05-T",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",12084806,12084806,12084806,"IND-809-G12-T",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",28816177.75,26918148.82,26740449.45,"ERI-T-MOH",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",4992128,4992128,4992128,"MDG-202-G03-H-00",NA
"6e687023-6549-45be-ad92-e64151157471","USD",86634005.96,86634005.96,86634005.96,"GHN-809-G11-H",NA
"9757b89b-728f-4224-9176-559fc7f38d6c","USD",1348100,1348100,1348100,"URY-011-G01-H",NA
"a4632d2c-dffa-495b-ae1d-e6cb5a19fdb5","USD",55589063.44,49612976.95,46927925.22,"JAM-H-MOH",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",9170195.67,9170195.67,9170195.67,"IDN-809-G09-H",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",2229891.06,2229891.06,2229891.06,"SLV-202-G02-T-00",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",8372960.26,8372960.26,8372960.26,"PAK-304-G05-T",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",4475988.26,4475988.26,4475453.8,"TCD-T-MOH",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",145461955.98,127664556.86,126294505.62,"CAF-C-CRF",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",1034018258.09,870831065.51,836808258.36,"IND-T-CTD",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",53720691.4,53720691.4,53720691.4,"MOZ-911-G11-M",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",297932.44,297932.44,297932.44,"PER-H-PARSALU",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",6596481.12,6596481.12,6596481.12,"NGA-H-PPF",NA
"6e687023-6549-45be-ad92-e64151157471","USD",491400806.45,464380077.43,448824212.55,"GHA-M-MOH",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",14794704,14794704,14794704,"GMB-304-G02-M",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",1950411.52,1950411.52,1950411.52,"BOL-306-G04-H",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",251844307.7,239291060.32,238815060.32,"MMR-H-SCF",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",15860067.84,15860067.84,15860067.84,"SAF-202-G05-C-00",NA
"79cc6298-8372-48b4-9712-b11eaba1a805","USD",23918832.06,23918832.06,23918832.06,"PRK-T-UNICEF",NA
"6e687023-6549-45be-ad92-e64151157471","USD",68725663.65,68725663.65,68725663.65,"GHA-H-MOH",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",3182319.63,3182319.63,3182319.63,"BTN-607-G03-H",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",13889207.3,13889207.3,13889207.3,"IND-C-WJCF",NA
"cdda27a7-39f7-4be5-b718-d2a71d8d42b6","USD",186294061,104986696,94532415,"QSE-Z-UNOPS",NA
"9d297717-49cc-4938-9a53-24856950bd74","USD",39103223.27,39103223.27,39103223.27,"COL-911-G04-H",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",7849546.59,7849546.59,7849546.59,"NGR-506-G04-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",1406607113.09,1314773855.28,1250848325.91,"COD-M-SANRU",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",3355904.32,3355904.32,3355904.32,"LAO-S-GFMOH",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",195302663.65,172705644.19,161333770.36,"TGO-H-PMT",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",53744431.67,53744431.43,53744431.43,"THA-H-DDC",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",1919027.92,1919027.92,1919027.92,"SLV-910-G07-T",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",7127623.16,7127623.16,7127623.16,"HND-102-G03-M-00",NA
"4481cd2e-cbe1-4459-a0b1-75309a583cef","USD",29424094.6,29424094.6,29424094.6,"IRQ-T-UNDP",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",128969282.27,118611343.27,115580533.27,"IND-H-IHAA",NA
"f6f34440-c10d-4c43-b8ab-b32fbbc92e77","USD",16106428.2,16106428.2,16106428.2,"ARG-102-G02-H-00",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",3998521.84,3998521.84,3998521.84,"MAL-809-G07-H",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",3160931.27,3160931.27,3160931.27,"PAK-911-G13-H",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",21451990,21451990,21451990,"CHN-506-G06-H",NA
"c0f7cdc2-b93a-4c89-82d6-4b3c3f707941","USD",8960354.68,8682093.24,8547207.82,"QUA-M-UNDP",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",20467937.6,20467937.6,20467937.6,"RUS-506-G05-H",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",10096655.79,10096655.79,10096655.79,"MAL-607-G05-M",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",10266850.93,10266850.93,10266850.93,"THA-102-G02-T-00",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",14005610.28,12498489.88,12268198.66,"TGO-T-PMT",NA
"0410d915-d81b-428c-ae78-8072ce411b5d","USD",6161562.07,6161562.07,6161562.07,"MMM-011-G01-H",NA
"8f384746-ca2a-4520-98b5-181529b697a4","USD",47160095.93,38134609.28,37319450.46,"MAR-C-MOH",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",40701856.67,36230402.92,35060249.15,"IDN-M-PERDHAK",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",22673069.42,22673069.42,22673069.42,"SSD-506-G06-T",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",116745691.98,92950501.97,89700743.1,"COD-S-MOH",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",11518042.54,11518042.54,11518042.54,"CHN-607-G09-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",85715879.99,85715879.99,85715879.99,"ZMB-H-CHAZ",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",1497309.78,1497309.78,1497309.78,"MDG-910-G15-M",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",11020755.2,11020755.2,11020755.2,"KGZ-708-G05-H",NA
"4481cd2e-cbe1-4459-a0b1-75309a583cef","USD",11445495,11445495,11445495,"IRQ-607-G01-T",NA
"b8fe5af2-13be-4ebe-a354-760cb2f2d5ca","USD",5880802.07,5880802.07,5880802.07,"MKD-011-G04-T",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",20546209.23,20546209.23,20546209.23,"UZB-304-G01-H",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",1700097.09,1700097.09,1700097.09,"PAK-S-HPSIU",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",35352021.23,35352021.23,35352021.23,"KHM-405-G05-H",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",849789337.27,849789337.27,849789337.27,"RWA-H-MOH",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",76028607.6,76028607.6,76028607.6,"ZMB-011-G29-H",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",6353585.94,6353585.94,6353585.94,"ERI-607-G04-T",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",68670387.15,68670387.15,68670387.15,"CMR-011-G11-H",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",1871174.1,1871174.1,1871174.1,"BTN-607-G04-T",NA
"9d297717-49cc-4938-9a53-24856950bd74","USD",50787261.69,47584478.23,46881345.93,"COL-H-ENTerritorio",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",604411.3,604411.3,604411.3,"TLS-304-G02-T",NA
"d091c0a3-c6c4-4620-be0d-d5ed8d2c282c","USD",9738873.6,9738873.6,9738873.6,"QMG-M-PSI",NA
"98566b0e-e21a-4881-8904-07ce4440c35b","USD",23776914,23776914,23776914,"QRD-305-G01-M",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",1023466.93,1023466.93,1023466.93,"CIV-304-G02-H",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",31758460.48,31758460.48,31714627.53,"NER-H-CNCTRN",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",13485522.44,13485522.44,13485522.44,"IND-H-IPPA",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",2829120.08,2829120.08,2829120.08,"BEN-202-G02-T-00",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",2935506,2935506,2935506,"KEN-607-G08-T",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",807176041.76,805654189.71,804973291.72,"ETH-H-HAPCO",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",31077668.94,31077668.94,31077668.94,"PER-607-G05-H",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",3089843.02,3089843.02,3089843.02,"NEP-M-EDCD",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",1898775,1898775,1898775,"MNG-506-G04-H",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",11705024.49,11705024.49,11705024.49,"MDA-102-G01-C-00",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",4164230.63,4164230.63,4164230.63,"SEN-708-G08-T",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",3258149,3258148.28,3258148.28,"TZA-C-MDH",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",3503321,3503321,3503321,"HTI-708-G06-H",NA
"6e687023-6549-45be-ad92-e64151157471","USD",362426633.55,326206677.52,311026455.2,"GHA-C-MOH",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",6277185.56,6277185.56,6277185.56,"ZWE-102-G01-H-00",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",34992886,34992886,34992886,"SAF-H-RTC",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",1432274.5,1432274.5,1432274.5,"QNB-202-G02-H-00",NA
"05f96594-03e4-40a2-9cd9-a5cbf37a928a","USD",3908928.7,3908928.7,3908928.7,"MDV-607-G01-H",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",6094899.93,6094899.93,6094899.93,"HND-102-G02-T-00",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",34713049.39,34713049.39,34713049.39,"GNB-708-G05-H",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",13412218.75,13412218.75,13412218.75,"BOL-809-G08-M",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",23642366.21,23642366.21,23642366.21,"HND-102-G04-H-00",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",2523402.49,2523402.49,2523402.49,"KGZ-811-G09-M",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",12856132.58,12856132.58,12856132.58,"GIN-607-G05-M",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",35085958.66,33879045.16,32599477.16,"IND-H-SAATHII",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",7428923.82,7428923.82,7428923.82,"THA-607-G08-T",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",20841452.8,16796325.41,15007349.05,"RUS-H-HAF",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",11621639.09,11621639.09,11621639.09,"ARM-202-G06-H-00",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",84964120.64,84964120.64,84964120.64,"NGA-809-G13-M",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",722864912.21,680438730.84,607748326.74,"UGA-M-MoFPED",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",46741741.39,46741741.39,46741741.39,"MWI-C-AA",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",51705539.88,42590259.14,41519321.68,"MLI-C-ARC",NA
"b47fa8ac-e827-469f-8bc0-2b0250577e9a","USD",1538209.46,1538209.46,1538209.46,"GAB-T-MSPS",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",3243046.2,3243046.2,3243046.2,"LAO-607-G08-H",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",12317290.2,12317290.2,12317290.2,"SLE-708-G05-M",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",1417882.99,1417882.99,1417882.99,"ECU-809-G04-M",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",11302742.05,11302742.05,11302742.05,"MDA-H-PAS",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",54286556.59,54286555.88,54286555.88,"AFG-M-UNDP",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",2507880.3,2507880.3,2507880.3,"DOM-809-G05-M",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",31008970.51,31008970.51,31008970.51,"CIV-910-G13-H",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",41850618.19,41850618.19,41850618.19,"IDN-405-G04-H",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",18967158.19,18967158.19,18967158.19,"LBR-708-G05-M",NA
"cee65577-bd1c-4508-9205-3972358d659f","USD",39213899.9,36876704.45,36335378.9,"KAZ-H-RAC",NA
"9757b89b-728f-4224-9176-559fc7f38d6c","USD",2107633.33,2107633.33,2107633.33,"URY-011-G02-H",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",56224799,56224799,56224799,"IDA-405-G07-M",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",32707080.19,32707080.19,32707080.19,"ZAF-C-RTC",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",7868258.39,7868258.39,7868258.39,"MDG-404-G08-T",NA
"2d777324-7b1f-48ad-a1e0-72f6e4d2b646","USD",8269612,8269612,8269612,"BWA-202-G01-H-00",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",5363023.9,5363023.9,5363023.9,"BFA-202-G04-H-00",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",98412146.43,98412146.43,98412146.43,"MOZ-911-G10-H",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",14637603.19,14637603.19,14637603.19,"THA-H-RTF",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",2914109.2,2914109.2,2914109.2,"ZMB-809-G22-H",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",235934012.8,222357653.55,204402608.74,"ETH-S-FMOH",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",21492469.15,21492469.15,21492469.15,"KHM-607-G10-M",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",6440269.3,5835303.26,5486179.2,"BTN-M-MOH",NA
"649601f2-310c-4079-ac0b-5b0aa77a927c","USD",12500000,11640427.49,11441509.38,"QSA-H-AFAO",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",34307559.1,34307559.1,34307559.1,"UZB-T-RDC",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",6212840.2,6212840.2,6212840.2,"KGZ-607-G04-T",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",4599506,4599506,4599506,"UGA-202-G03-T-00",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",61782815,27139161.94,23303670.08,"LBR-M-CRS",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",306173389,171592421.33,150652105.52,"NGA-C-IHVN",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",13530895.89,13530895.89,13530895.89,"SNG-T-PNT",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",7490631,7490631,7490631,"ZAR-202-G01-T-00",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",26160888,26160888,26160888,"UGA-102-G01-H-00",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",141842554.88,141842554.88,141842554.88,"COD-H-CORDAID",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",22900000,22900000,22900000,"SSD-M-IBRD",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",10695906.05,10695906.05,10695906.05,"VNM-607-G04-H",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",13544816.54,13544816.54,13544816.54,"MOZ-708-G07-T",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",6926196.58,6926196.58,6926196.58,"ZWE-102-G02-M-00",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",35883070,35883070,35883070,"HTI-811-G07-M",NA
"332579ba-bfcb-4322-ba8a-61e37213d7a0","USD",4684223.15,4024192.83,3774075.72,"COM-C-MOH",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",247355823.69,233870341.45,206538869.79,"ZMB-M-MOH",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",150243192.52,150243192.52,150243192.52,"NGA-T-ARFH",NA
"d869de58-2087-4633-a77f-5334f16159f2","USD",17664692.15,17664692.15,17664692.15,"AZE-T-MOH",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",145311728.82,129701964.76,121253177.74,"CIV-H-MOH",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",20216223.26,20216223.26,20216223.26,"BGD-607-G08-H",NA
"a4632d2c-dffa-495b-ae1d-e6cb5a19fdb5","USD",46308206.54,46308206.54,46308206.54,"JAM-708-G02-H",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",55170136.43,55170136.43,55170136.43,"MOZ-607-G05-H",NA
"9d297717-49cc-4938-9a53-24856950bd74","USD",8510068.83,8510068.83,8510068.83,"COL-202-G01-H-00",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",55333134,55333134,55333134,"SSD-708-G09-M",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",11189739,11189739,11189739,"NER-405-G03-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",613667.63,613667.63,613667.63,"ZMB-708-G20-T",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",19662418.89,19662418.89,19662418.89,"PHL-607-G08-H",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",8475873.14,8475873.14,8475873.14,"SLV-H-UNDP",NA
"f6f34440-c10d-4c43-b8ab-b32fbbc92e77","USD",8865769.71,8865769.71,8865769.71,"ARG-102-G01-H-00",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",1236108.38,1236108.38,1236108.38,"THA-304-G06-H",NA
"01ee1f53-5dd8-4797-811f-84989e8d452f","USD",7322978.24,6675405.13,6114659.99,"MUS-H-NAS",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",47906786.22,47906786.22,47906786.22,"PNG-809-G06-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",41141480.74,41141480.74,41141480.74,"ZMB-405-G09-H",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",2966593.93,2966593.93,2966593.93,"IDN-910-G15-H",NA
"780f55f5-d8cd-4189-944e-e2b82dcc317b","USD",80817647.01,71141446.63,58399855.98,"COG-C-UNDP",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",30146906,30146906,30146906,"KEN-708-G09-H",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",42129885.74,42129885.74,42129885.74,"TGO-910-G10-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",11418467,11418467,11418467,"ZAR-M-MOH",NA
"3ca6b230-0a31-427f-9b06-449580920816","USD",4613264.92,4613264.92,4613264.92,"SLB-810-G01-T",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",17956876.05,17956876.05,17956876.05,"MDA-H-PCIMU",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",27467264.18,27467264.18,27467264.18,"MNG-T-MOH",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",3e+05,3e+05,3e+05,"UKR-102-A04-H-00",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",15841191.93,15841191.93,15841191.93,"NMB-202-G03-M-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",75000385.54,72177082.4,71541307.4,"IND-T-IUATLD",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",1153080,1153080,1153080,"QNB-102-G01-M-00",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",4085740.12,4085740.12,4085740.12,"SRB-304-G02-T",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",4849147.19,4849147.19,4849147.19,"NPL-202-G01-H-00",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",1319463.86,1319463.86,1319463.86,"MRT-202-G02-M-00",NA
"2f5432ad-d283-461b-9bf6-a62d7e537544","USD",21739990,15342179.5,14426929.5,"VEN-C-UNDP",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",934336625.37,845217754.17,779062129.73,"NGA-M-CRS",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",14770015.94,14770015.94,14770015.94,"MOZ-C-FDC",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",1343197.81,1343197.81,1343197.81,"BTN-405-G01-M",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",14641046,14641046,14641046,"RWA-102-G01-C-00",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",3152080.34,3152080.34,3152080.34,"KEN-202-G04-T-00",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",4072327.82,4072327.82,4072327.82,"GTM-H-HIVOS",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",41158707.74,41158707.74,41158707.74,"TCD-810-G05-H",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",220875,220875,220875,"KEN-102-G02-H-00",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",11024436.76,11024436.76,11024436.76,"NMB-607-G06-M",NA
"496d5a70-8707-496e-a8c8-bccd853f453b","USD",18505191.87,17728296.19,17728296.19,"QRA-H-CARICOM",NA
"9d297717-49cc-4938-9a53-24856950bd74","USD",4747860,4747860,4747860,"COL-011-G06-T",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",87811349,87811349,87811349,"MMR-M-UNOPS",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",119128179,119128179,119128179,"RUS-304-G01-H",NA
"1a011619-1610-46be-a1ac-4cbafe3e6a42","USD",14363253.8,14363253.8,14363253.8,"GEO-202-G01-H-00",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",593473.82,593473.82,593473.82,"GNB-409-G08-M",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",2015336.45,2015336.45,2015336.45,"ARM-809-G03-T",NA
"c357c367-5c94-4ccc-b849-fc4f61159000","USD",41511728.86,41511728.86,41511728.86,"SDN-T-UNDP",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",13556991.45,13556991.45,13556991.45,"CAF-405-G04-M",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",14774547.09,14774547.09,14774547.09,"THA-202-G03-H-00",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",16217350.81,16217350.81,16217350.81,"PNG-304-G01-M",NA
